arrival_time_s,packet_size_bytes,backlog_bytes,departure_time_s,waiting_time_s,dropped,cum_drops
13.546069542,9,99890,14.359297542,0.813228,0,72562
13.5460715,108,99899,,,1,72563
13.546661709,215,99836,,,1,72564
13.546665584,108,99836,14.360161542,0.813495958,0,72564
13.547177084,215,99881,,,1,72565
13.547183584,229,99881,,,1,72566
13.547187625,229,99881,,,1,72567
13.547190125,71,99881,14.360729542,0.813539417,0,72567
13.547193084,71,99952,,,1,72568
13.547196667,136,99952,,,1,72569
13.547199917,136,99952,,,1,72570
13.547672792,124,99910,,,1,72571
13.548008292,124,99869,14.361721542,0.81371325,0,72571
13.548018375,635,99993,,,1,72572
13.548026584,635,99993,,,1,72573
13.5480295,218,99993,,,1,72574
13.548031917,218,99993,,,1,72575
13.548034334,29,99993,,,1,72576
13.548036584,29,99993,,,1,72577
13.548038917,55,99993,,,1,72578
13.548042459,434,99993,,,1,72579
13.548336125,55,99952,,,1,72580
13.548339875,434,99952,,,1,72581
13.548346667,83,99952,,,1,72582
13.548351834,83,99952,,,1,72583
13.548354709,28,99952,14.361945542,0.813590833,0,72583
13.548357292,28,99980,,,1,72584
13.548662792,101,99938,,,1,72585
13.548667542,221,99938,,,1,72586
13.549012292,101,99896,14.362753542,0.81374125,0,72586
13.549017417,221,99997,,,1,72587
13.549021209,6,99997,,,1,72588
13.549023834,6,99997,,,1,72589
13.549660334,45,99784,14.363113542,0.813453208,0,72589
13.549717542,45,99829,14.363473542,0.813756,0,72589
13.549880667,46,99874,14.363841542,0.813960875,0,72589
13.549934959,46,99920,14.364209542,0.814274583,0,72589
13.550352125,45,99966,,,1,72590
13.550416125,45,99966,,,1,72591
13.550557334,258,99966,,,1,72592
13.550592375,152,99966,,,1,72593
13.550627584,258,99966,,,1,72594
13.550677667,152,99966,,,1,72595
13.551037125,51,99891,14.364617542,0.813580417,0,72595
13.551039667,77,99942,,,1,72596
13.551051292,51,99942,14.365025542,0.81397425,0,72596
13.551059084,128,99993,,,1,72597
13.55106325,77,99993,,,1,72598
13.551066334,128,99993,,,1,72599
13.551637334,159,99993,,,1,72600
13.551642334,159,99984,,,1,72601
13.551947709,59,99898,14.365497542,0.813549833,0,72601
13.552414167,59,99900,14.365969542,0.813555375,0,72601
13.552857667,237,99958,,,1,72602
13.55286125,237,99958,,,1,72603
13.552869167,131,99958,,,1,72604
13.553074542,131,99912,,,1,72605
13.553077667,97,99912,,,1,72606
13.553269542,97,99851,14.366745542,0.813476,0,72606
13.553762792,60,99887,14.367225542,0.81346275,0,72606
13.553766334,60,99947,,,1,72607
13.554246,50,99888,14.367625542,0.813379542,0,72607
13.554248459,26,99938,14.367833542,0.813585083,0,72607
13.55425025,50,99964,,,1,72608
13.554257917,30,99964,14.368073542,0.813815625,0,72608
13.554717917,26,99994,14.368281542,0.813563625,0,72608
13.554722792,30,99985,,,1,72609
13.554727584,24,99985,,,1,72610
13.554730875,24,99985,,,1,72611
13.554734542,79,99985,,,1,72612
13.554737542,25,99985,,,1,72613
13.554740167,79,99985,,,1,72614
13.554742459,25,99985,,,1,72615
13.554745125,93,99985,,,1,72616
13.554748125,93,99985,,,1,72617
13.554999959,48,99950,14.368665542,0.813665583,0,72617
13.555003542,48,99998,,,1,72618
13.555279042,46,99962,,,1,72619
13.55556925,129,99962,,,1,72620
13.555573834,46,99926,14.369033542,0.813459708,0,72620
13.555580834,129,99972,,,1,72621
13.555590834,190,99972,,,1,72622
13.555594542,190,99972,,,1,72623
13.555855459,44,99950,14.369385542,0.813530083,0,72623
13.555865625,44,99994,,,1,72624
13.556025459,70,99925,14.369945542,0.813920083,0,72624
13.556028,70,99995,,,1,72625
13.556030584,179,99995,,,1,72626
13.556041209,179,99995,,,1,72627
13.556584584,270,99926,,,1,72628
13.55658875,270,99926,,,1,72629
13.556591709,30,99926,14.370185542,0.813593833,0,72629
13.556593792,30,99956,14.370425542,0.81383175,0,72629
13.557128917,152,99926,,,1,72630
13.557132334,152,99926,,,1,72631
13.557134625,75,99926,,,1,72632
13.557144292,75,99926,,,1,72633
13.557148459,20,99926,14.370585542,0.813437083,0,72633
13.557150375,20,99946,14.370745542,0.813595167,0,72633
13.557152209,173,99966,,,1,72634
13.557154667,173,99966,,,1,72635
13.557157917,43,99966,,,1,72636
13.557160875,43,99966,,,1,72637
13.557611167,285,99906,,,1,72638
13.558092042,285,99906,,,1,72639
13.558097084,129,99898,,,1,72640
13.558100459,129,99898,,,1,72641
13.558218209,73,99868,14.371329542,0.813111333,0,72641
13.558220917,73,99941,,,1,72642
13.558396667,39,99919,14.371641542,0.813244875,0,72642
13.558399917,39,99958,14.371953542,0.813553625,0,72642
13.558862709,28,99925,14.372177542,0.813314833,0,72642
13.558866334,28,99953,14.372401542,0.813535208,0,72642
13.559146125,72,99922,14.372977542,0.813831417,0,72642
13.559148584,72,99994,,,1,72643
13.559621459,93,99935,,,1,72644
13.5596255,93,99935,,,1,72645
13.560090667,81,99906,14.373625542,0.813534875,0,72645
13.56009375,81,99987,,,1,72646
13.560096667,126,99987,,,1,72647
13.560099209,126,99987,,,1,72648
13.56033025,26,99958,14.373833542,0.813503292,0,72648
13.560334167,26,99984,,,1,72649
13.560343,3,99984,14.373857542,0.813514542,0,72649
13.560347584,341,99987,,,1,72650
13.560351709,3,99987,14.373889084,0.813537375,0,72650
13.560353959,341,99990,,,1,72651
13.561223334,4,99858,14.373921084,0.81269775,0,72651
13.561226875,4,99862,14.373953084,0.812726209,0,72651
13.562018042,67,99806,14.374489084,0.812471042,0,72651
13.5620215,67,99873,14.375025084,0.813003584,0,72651
13.562023667,34,99940,14.375297084,0.813273417,0,72651
13.562025667,34,99974,,,1,72652
13.562041375,131,99974,,,1,72653
13.562046542,131,99974,,,1,72654
13.562521292,65,99901,14.375817084,0.813295792,0,72654
13.562524209,65,99966,,,1,72655
13.562534417,35,99966,,,1,72656
13.562680084,35,99966,14.376097084,0.813417,0,72656
13.56353725,95,99799,14.376857084,0.813319834,0,72656
13.563539834,95,99894,14.377617084,0.81407725,0,72656
13.563541667,121,99989,,,1,72657
13.563544292,121,99989,,,1,72658
13.56429775,86,99980,,,1,72659
13.564301917,86,99980,,,1,72660
13.564312667,341,99980,,,1,72661
13.564316417,341,99980,,,1,72662
13.564318917,39,99980,,,1,72663
13.56432125,39,99980,,,1,72664
13.56432375,32,99980,,,1,72665
13.564326,32,99980,,,1,72666
13.564330459,4,99980,14.377649084,0.813318625,0,72666
13.564332209,4,99984,14.377681084,0.813348875,0,72666
13.564333959,1,99988,14.377689834,0.813355875,0,72666
13.564336209,1,99989,14.377705334,0.813369125,0,72666
13.56433825,220,99990,,,1,72667
13.564369667,220,99990,,,1,72668
13.565162834,203,99885,,,1,72669
13.565168167,203,99885,,,1,72670
13.565209667,176,99879,,,1,72671
13.565222667,176,99879,,,1,72672
13.56522775,83,99879,14.37839625,0.8131685,0,72672
13.56523,83,99962,,,1,72673
13.565234042,5,99962,14.37843625,0.813202208,0,72673
13.565236125,5,99967,14.37847625,0.813240125,0,72673
13.56544075,26,99932,14.37868425,0.8132435,0,72673
13.56544375,26,99958,14.37889225,0.8134485,0,72673
13.565624459,63,99838,14.37939625,0.813771791,0,72673
13.565672209,63,99805,14.37990025,0.814228041,0,72673
13.565815625,43,99868,14.38024425,0.814428625,0,72673
13.565874167,43,99911,14.38058825,0.814714083,0,72673
13.565935917,74,99954,,,1,72674
13.56599075,74,99954,,,1,72675
13.566320209,140,99954,,,1,72676
13.56636225,208,99954,,,1,72677
13.566381042,140,99954,,,1,72678
13.5664145,208,99954,,,1,72679
13.566419542,53,99954,,,1,72680
13.566470125,53,99954,,,1,72681
13.566482209,329,99954,,,1,72682
13.566521667,329,99954,,,1,72683
13.567540625,30,99910,14.38082825,0.813287625,0,72683
13.567544292,30,99940,14.38106825,0.813523958,0,72683
13.567546709,81,99970,,,1,72684
13.567550375,81,99970,,,1,72685
13.567887792,14,99966,14.38118025,0.813292458,0,72685
13.567890625,14,99980,14.38129225,0.813401625,0,72685
13.5678925,52,99994,,,1,72686
13.567903417,52,99994,,,1,72687
13.568334792,40,99932,14.38161225,0.813277458,0,72687
13.568339584,40,99972,,,1,72688
13.568521834,213,99913,,,1,72689
13.56855125,213,99913,,,1,72690
13.568975459,93,99909,14.38235625,0.813380791,0,72690
13.568979209,93,99998,,,1,72691
13.568982084,45,99998,,,1,72692
13.569053625,45,99916,14.38271625,0.813662625,0,72692
13.569711334,56,99926,14.38316425,0.813452916,0,72692
13.569718292,56,99982,,,1,72693
13.569988792,222,99947,,,1,72694
13.570265375,222,99918,,,1,72695
13.57027075,46,99918,14.38353225,0.8132615,0,72695
13.570273334,46,99964,,,1,72696
13.570283375,86,99964,,,1,72697
13.570295542,86,99964,,,1,72698
13.570500042,40,99922,14.38385225,0.813352208,0,72698
13.570835875,40,99920,14.38417225,0.813336375,0,72698
13.570838792,26,99960,14.38438025,0.813541458,0,72698
13.570840667,26,99986,,,1,72699
13.571169584,47,99912,14.38475625,0.813586666,0,72699
13.571173709,133,99959,,,1,72700
13.571178,47,99959,,,1,72701
13.571182792,133,99959,,,1,72702
13.571764375,1,99885,14.38476425,0.812999875,0,72702
13.571767834,1,99886,14.384782334,0.8130145,0,72702
13.571770125,27,99887,14.385007375,0.81323725,0,72702
13.571772959,27,99914,14.385223375,0.813450416,0,72702
13.571774667,91,99941,,,1,72703
13.571778375,91,99941,,,1,72704
13.572353125,95,99918,,,1,72705
13.572357042,95,99918,,,1,72706
13.572540459,56,99895,14.385671375,0.813130916,0,72706
13.572543792,56,99951,,,1,72707
13.572547625,97,99951,,,1,72708
13.572723792,97,99951,14.386447375,0.813723583,0,72708
13.573602292,14,99828,14.386559375,0.812957083,0,72708
13.573605417,150,99842,14.387759375,0.814153958,0,72708
13.573607417,14,99992,,,1,72709
13.573610709,150,99992,,,1,72710
13.574481917,89,99992,,,1,72711
13.574487,89,99966,,,1,72712
13.5744995,45,99966,,,1,72713
13.574505459,45,99966,,,1,72714
13.574690209,45,99966,14.388119375,0.813429166,0,72714
13.574694167,23,99871,14.388303375,0.813609208,0,72714
13.574700792,45,99894,14.388663375,0.813962583,0,72714
13.574704209,23,99939,14.388847375,0.814143166,0,72714
13.574717334,75,99962,,,1,72715
13.574720334,75,99962,,,1,72716
13.574750084,331,99906,,,1,72717
13.574753959,60,99906,14.389327375,0.814573416,0,72717
13.574756459,331,99966,,,1,72718
13.574759334,13,99966,14.389431375,0.814672041,0,72718
13.574761334,60,99979,,,1,72719
13.574763709,13,99979,14.389535375,0.814771666,0,72719
13.574765292,3,99992,14.389559375,0.814794083,0,72719
13.574766625,3,99995,14.389607,0.814840375,0,72719
13.574768625,537,99998,,,1,72720
13.574852209,43,99998,,,1,72721
13.574873625,537,99998,,,1,72722
13.574996084,106,99998,,,1,72723
13.574999625,43,99998,,,1,72724
13.575132917,106,99998,,,1,72725
13.575260792,118,99998,,,1,72726
13.575399959,118,99998,,,1,72727
13.575549917,30,99998,,,1,72728
13.575684042,30,99998,,,1,72729
13.575838667,164,99998,,,1,72730
13.57625725,164,99942,,,1,72731
13.576260917,136,99942,,,1,72732
13.576263459,136,99942,,,1,72733
13.577281334,31,99800,14.389890084,0.81260875,0,72733
13.577286625,31,99831,14.390138084,0.812851459,0,72733
13.57784475,121,99766,14.391106084,0.813261334,0,72733
13.578613875,121,99843,14.392074084,0.813460209,0,72733
13.578616542,147,99964,,,1,72734
13.5786195,47,99964,,,1,72735
13.578621959,147,99964,,,1,72736
13.578984084,516,99964,,,1,72737
13.578990042,47,99926,14.392450084,0.813460042,0,72737
13.578993042,52,99973,,,1,72738
13.579003084,516,99973,,,1,72739
13.579007084,52,99973,,,1,72740
13.579010417,198,99973,,,1,72741
13.579014334,198,99973,,,1,72742
13.579265792,91,99973,,,1,72743
13.579269875,381,99962,,,1,72744
13.579273334,91,99962,,,1,72745
13.5794635,381,99930,,,1,72746
13.57946775,90,99930,,,1,72747
13.579471209,90,99930,,,1,72748
13.579474875,287,99930,,,1,72749
13.579622959,287,99909,,,1,72750
13.579837167,7,99909,14.392506084,0.812668917,0,72750
13.57984175,7,99794,14.392562084,0.812720334,0,72750
13.579843709,60,99801,14.393042084,0.813198375,0,72750
13.580761375,11,99796,14.393130084,0.812368709,0,72750
13.580765375,60,99807,14.393610084,0.812844709,0,72750
13.580767375,11,99867,14.393698084,0.812930709,0,72750
13.580769209,91,99878,14.394426084,0.813656875,0,72750
13.580771042,91,99969,,,1,72751
13.580776875,120,99969,,,1,72752
13.580779375,120,99969,,,1,72753
13.580781917,44,99969,,,1,72754
13.580784542,44,99969,,,1,72755
13.580787125,44,99969,,,1,72756
13.581272,44,99969,14.394778084,0.813506084,0,72756
13.581291334,10,99963,14.394858084,0.81356675,0,72756
13.581675875,10,99973,14.394938084,0.813262209,0,72756
13.582130792,27,99926,14.395154084,0.813023292,0,72756
13.5825865,418,99896,,,1,72757
13.582592125,27,99882,14.395370084,0.812777959,0,72757
13.582594334,62,99909,14.395866084,0.81327175,0,72757
13.5825965,418,99971,,,1,72758
13.582701792,1,99971,14.395874084,0.813172292,0,72758
13.582705959,62,99958,,,1,72759
13.582709042,1,99958,14.395920209,0.813211167,0,72759
13.582722709,14,99959,14.396043167,0.813320458,0,72759
13.582729334,14,99973,14.396155167,0.813425833,0,72759
13.582732084,415,99987,,,1,72760
13.582736625,415,99987,,,1,72761
13.582741709,3,99987,14.396179167,0.813437458,0,72761
13.582743417,3,99990,14.396203167,0.81345975,0,72761
13.58309725,63,99786,14.396707167,0.813609917,0,72761
13.583203334,63,99849,14.397211167,0.814007833,0,72761
13.583269375,102,99912,,,1,72762
13.583376334,102,99912,,,1,72763
13.5835005,25,99912,14.397411167,0.813910667,0,72763
13.583611125,6,99937,14.397459167,0.813848042,0,72763
13.583629459,25,99943,14.397659167,0.814029708,0,72763
13.583719709,2,99968,14.397675167,0.813955458,0,72763
13.583734,6,99970,14.397728125,0.813994125,0,72763
13.5838095,69,99976,,,1,72764
13.583852,2,99976,14.397744125,0.813892125,0,72764
13.583942709,69,99978,,,1,72765
13.583970959,121,99978,,,1,72766
13.584101584,121,99978,,,1,72767
13.584120917,113,99978,,,1,72768
13.584466084,113,99965,,,1,72769
13.584470792,164,99965,,,1,72770
13.584569292,164,99952,,,1,72771
13.584573209,26,99952,14.397971625,0.813398416,0,72771
13.58467475,32,99978,14.398227625,0.813552875,0,72771
13.584678375,55,99998,,,1,72772
13.584771,26,99986,,,1,72773
13.584775,32,99986,,,1,72774
13.584866709,55,99986,,,1,72775
13.584870917,19,99970,14.398379625,0.813508708,0,72775
13.584992917,131,99973,,,1,72776
13.584996125,19,99973,14.398531625,0.8135355,0,72776
13.585123959,131,99986,,,1,72777
13.585128125,55,99986,,,1,72778
13.585170459,55,99980,,,1,72779
13.585542084,4,99902,14.398563625,0.813021541,0,72779
13.585544417,4,99906,14.398595625,0.813051208,0,72779
13.585546125,124,99910,,,1,72780
13.585844084,124,99889,,,1,72781
13.586012,38,99868,14.398899625,0.812887625,0,72781
13.586014667,38,99906,14.399203625,0.813188958,0,72781
13.586702625,79,99804,14.399835625,0.813133,0,72781
13.587300834,79,99818,14.400467625,0.813166791,0,72781
13.587303792,6,99897,14.400515625,0.813211833,0,72781
13.587306042,129,99903,,,1,72782
13.587310875,6,99903,14.400563625,0.81325275,0,72782
13.587312667,65,99909,14.401083625,0.813770958,0,72782
13.587822209,129,99974,,,1,72783
13.587831709,273,99950,,,1,72784
13.587837334,65,99950,,,1,72785
13.587840125,273,99950,,,1,72786
13.5878425,66,99950,,,1,72787
13.587855417,66,99950,,,1,72788
13.587859417,119,99950,,,1,72789
13.58786325,119,99950,,,1,72790
13.587867417,94,99950,,,1,72791
13.588010292,94,99926,,,1,72792
13.588014167,18,99926,14.401227625,0.813213458,0,72792
13.588016167,18,99944,14.401371625,0.813355458,0,72792
13.58820125,24,99962,14.401563625,0.813362375,0,72792
13.588204875,24,99975,14.401755625,0.81355075,0,72792
13.588206959,430,99999,,,1,72793
13.588209917,430,99999,,,1,72794
13.588212209,79,99999,,,1,72795
13.588290375,79,99988,,,1,72796
13.589290792,4,99873,14.401787625,0.812496833,0,72796
13.589293334,4,99877,14.401819625,0.812526291,0,72796
13.589295,37,99881,14.402115625,0.812820625,0,72796
13.589296584,37,99918,14.402411625,0.813115041,0,72796
13.589323334,53,99955,,,1,72797
13.589327584,53,99954,,,1,72798
13.589495167,166,99918,,,1,72799
13.589635209,166,99845,,,1,72800
13.589639667,38,99845,14.402715625,0.813075958,0,72800
13.589641667,60,99883,14.403195625,0.813553958,0,72800
13.589643542,38,99943,14.403499625,0.813856083,0,72800
13.590227125,60,99971,,,1,72801
13.590232042,15,99971,14.403619625,0.813387583,0,72801
13.590245125,53,99986,,,1,72802
13.590250125,15,99986,,,1,72803
13.590253125,53,99986,,,1,72804
13.590256917,94,99986,,,1,72805
13.590317584,94,99976,,,1,72806
13.590380417,39,99923,14.403931625,0.813551208,0,72806
13.590807959,39,99909,14.404243625,0.813435666,0,72806
13.590811917,10,99948,14.404323625,0.813511708,0,72806
13.5912325,10,99950,14.404403625,0.813171125,0,72806
13.591603542,4,99895,14.404435625,0.812832083,0,72806
13.591606584,382,99899,,,1,72807
13.591609334,4,99899,14.404467625,0.812858291,0,72807
13.591814917,15,99903,14.404587625,0.812772708,0,72807
13.591862959,382,99906,,,1,72808
13.591867875,15,99906,14.404707625,0.81283975,0,72808
13.592330375,60,99749,14.405187625,0.81285725,0,72808
13.592339334,60,99809,14.405667625,0.813328291,0,72808
13.593286167,21,99860,14.405835625,0.812549458,0,72808
13.593288959,54,99881,14.406267625,0.812978666,0,72808
13.593290834,21,99935,14.406435625,0.813144791,0,72808
13.593292625,54,99956,,,1,72809
13.593308,72,99956,,,1,72810
13.593313209,72,99956,,,1,72811
13.59332675,144,99956,,,1,72812
13.593332417,144,99956,,,1,72813
13.593345542,12,99956,14.406531625,0.813186083,0,72813
13.593365875,12,99968,14.406627625,0.81326175,0,72813
13.593373667,80,99980,,,1,72814
13.593478792,80,99971,,,1,72815
13.593484792,118,99960,,,1,72816
13.593487542,118,99960,,,1,72817
13.593561375,244,99949,,,1,72818
13.59365625,244,99949,,,1,72819
13.593663,11,99898,14.406715625,0.813052625,0,72819
13.5940885,11,99886,14.406803625,0.812715125,0,72819
13.594109417,93,99897,14.407547625,0.813438208,0,72819
13.594122042,93,99990,,,1,72820
13.594282125,134,99984,,,1,72821
13.594295167,134,99984,,,1,72822
13.595004334,28,99774,14.407771625,0.812767291,0,72822
13.595007667,28,99802,14.407995625,0.812987958,0,72822
13.595009625,122,99830,14.408971625,0.813962,0,72822
13.595011292,122,99952,,,1,72823
13.59502525,32,99952,14.409227625,0.814202375,0,72823
13.595028125,32,99984,,,1,72824
13.596007167,44,99984,,,1,72825
13.596012209,44,99966,,,1,72826
13.596154542,22,99966,14.409403625,0.813249083,0,72826
13.596158875,22,99970,14.409579625,0.81342075,0,72826
13.596160917,10,99992,,,1,72827
13.596187542,10,99992,,,1,72828
13.596192,36,99992,,,1,72829
13.596194709,36,99992,,,1,72830
13.596529542,36,99936,14.409867625,0.813338083,0,72830
13.596749584,36,99972,14.410155625,0.813406041,0,72830
13.596755042,82,99884,14.410811625,0.814056583,0,72830
13.596757125,82,99966,,,1,72831
13.59779025,173,99829,14.412195625,0.814405375,0,72831
13.597794667,173,99870,,,1,72832
13.597798375,19,99870,14.412347625,0.81454925,0,72832
13.59780025,19,99889,14.412606959,0.814806709,0,72832
13.597839709,29,99908,14.412838959,0.81499925,0,72832
13.597843084,29,99937,14.413070959,0.815227875,0,72832
13.598034542,256,99966,,,1,72833
13.598038417,256,99966,,,1,72834
13.598414709,120,99966,,,1,72835
13.598418917,120,99966,,,1,72836
13.598464792,82,99966,,,1,72837
13.598486417,82,99966,,,1,72838
13.598773167,43,99966,,,1,72839
13.598794,43,99966,,,1,72840
13.598798917,303,99966,,,1,72841
13.59882725,303,99966,,,1,72842
13.5998875,165,99966,,,1,72843
13.599894875,165,99954,,,1,72844
13.599898375,111,99954,,,1,72845
13.5999225,111,99954,,,1,72846
13.599925917,57,99954,,,1,72847
13.599929917,57,99954,,,1,72848
13.599933084,10,99954,14.413150959,0.813217875,0,72848
13.599935875,10,99964,14.413230959,0.813295084,0,72848
13.600215792,23,99928,14.413414959,0.813199167,0,72848
13.600218375,23,99951,14.413598959,0.813380584,0,72848
13.600644667,84,99912,14.414270959,0.813626292,0,72848
13.600649375,84,99996,,,1,72849
13.601258875,16,99906,14.414398959,0.813140084,0,72849
13.601262042,16,99922,14.414526959,0.813264917,0,72849
13.601270042,38,99938,14.414830959,0.813560917,0,72849
13.601616667,38,99766,14.415134959,0.813518292,0,72849
13.601620834,22,99804,14.415310959,0.813690125,0,72849
13.601631292,22,99826,14.415486959,0.813855667,0,72849
13.601639792,20,99848,14.415646959,0.814007167,0,72849
13.601687167,20,99860,14.415806959,0.814119792,0,72849
13.6016935,37,99880,14.416102959,0.814409459,0,72849
13.601695875,37,99917,14.416398959,0.814703084,0,72849
13.602161459,63,99954,,,1,72850
13.602178917,63,99954,,,1,72851
13.602712959,122,99954,,,1,72852
13.60275475,122,99954,,,1,72853
13.602809209,16,99954,14.416526959,0.81371775,0,72853
13.602832792,16,99970,14.416654959,0.813822167,0,72853
13.603382209,19,99986,14.416806959,0.81342475,0,72853
13.60338675,19,99927,14.416958959,0.813572209,0,72853
13.604008125,37,99927,14.417254959,0.813246834,0,72853
13.604010542,37,99964,,,1,72854
13.604161917,268,99964,,,1,72855
13.604170917,268,99945,,,1,72856
13.604178375,63,99945,,,1,72857
13.604185167,63,99945,,,1,72858
13.604188125,100,99945,,,1,72859
13.604192584,100,99945,,,1,72860
13.604195334,83,99945,,,1,72861
13.604199459,83,99945,,,1,72862
13.604858709,149,99874,,,1,72863
13.604862334,149,99874,,,1,72864
13.605410917,12,99758,14.417350959,0.811940042,0,72864
13.6058105,12,99770,14.417446959,0.811636459,0,72864
13.605815417,53,99705,14.417870959,0.812055542,0,72864
13.606432834,53,99758,14.418294959,0.811862125,0,72864
13.606469292,75,99760,14.418894959,0.812425667,0,72864
13.606830417,75,99835,14.419494959,0.812664542,0,72864
13.606833459,34,99817,14.419766959,0.8129335,0,72864
13.606835459,34,99851,14.420038959,0.8132035,0,72864
13.60683725,166,99885,,,1,72865
13.60684025,166,99885,,,1,72866
13.606850584,18,99885,14.420182959,0.813332375,0,72866
13.607577834,18,99903,14.420326959,0.812749125,0,72866
13.607581917,28,99900,14.420550959,0.812969042,0,72866
13.607584084,28,99928,14.420774959,0.813190875,0,72866
13.607743959,53,99935,14.421198959,0.813455,0,72866
13.607747875,192,99988,,,1,72867
13.607750792,53,99988,,,1,72868
13.60775425,192,99988,,,1,72869
13.607913084,25,99988,14.421398959,0.813485875,0,72869
13.607917334,25,99974,14.421598959,0.813681625,0,72869
13.607920542,16,99999,,,1,72870
13.607925917,16,99999,,,1,72871
13.60792975,63,99999,,,1,72872
13.607932834,63,99999,,,1,72873
13.608225959,214,99960,,,1,72874
13.608229792,100,99960,,,1,72875
13.608535792,214,99960,,,1,72876
13.608540667,18,99912,14.421742959,0.813202292,0,72876
13.608542917,100,99930,,,1,72877
13.608545875,18,99930,14.421886959,0.813341084,0,72877
13.608925375,370,99900,,,1,72878
13.608931125,105,99900,,,1,72879
13.609305,370,99900,,,1,72880
13.609638792,105,99858,14.422726959,0.813088167,0,72880
13.609642542,17,99874,14.422862959,0.813220417,0,72880
13.609644459,17,99891,14.422998959,0.8133545,0,72880
13.609646209,101,99908,,,1,72881
13.610352375,101,99890,14.423806959,0.813454584,0,72881
13.610357042,10,99991,,,1,72882
13.610360084,60,99991,,,1,72883
13.61036275,10,99991,,,1,72884
13.6103655,60,99991,,,1,72885
13.610367834,28,99991,,,1,72886
13.610370084,74,99991,,,1,72887
13.610376334,28,99991,,,1,72888
13.610498,74,99979,,,1,72889
13.61051425,157,99979,,,1,72890
13.610519375,157,99979,,,1,72891
13.611314834,31,99873,14.424054959,0.812740125,0,72891
13.611318959,31,99904,14.424302959,0.812984,0,72891
13.612139209,23,99701,14.424486959,0.81234775,0,72891
13.612141417,23,99724,14.424670959,0.812529542,0,72891
13.612247459,85,99747,14.425350959,0.8131035,0,72891
13.612250125,85,99832,14.426030959,0.813780834,0,72891
13.612351584,232,99917,,,1,72892
13.612355042,232,99917,,,1,72893
13.612571709,12,99917,14.426126959,0.81355525,0,72893
13.612574459,12,99929,14.426222959,0.8136485,0,72893
13.613082375,99,99941,,,1,72894
13.613086209,99,99941,,,1,72895
13.613516917,74,99897,14.426814959,0.813298042,0,72895
13.613521417,74,99971,,,1,72896
13.613525,31,99971,,,1,72897
13.613534959,31,99971,,,1,72898
13.613664292,2,99952,14.426830959,0.813166667,0,72898
13.613666792,2,99954,14.426849542,0.81318275,0,72898
13.613668625,87,99956,,,1,72899
13.613691292,87,99956,,,1,72900
13.613695959,43,99956,14.427226167,0.813530208,0,72900
13.613699084,43,99999,,,1,72901
13.613704334,237,99999,,,1,72902
13.613707334,237,99999,,,1,72903
13.613815084,64,99999,14.427738167,0.813923083,0,72903
13.613818875,64,99851,14.428250167,0.814431292,0,72903
13.613821084,107,99915,,,1,72904
13.613824125,107,99915,,,1,72905
13.613965959,100,99913,,,1,72906
13.613992625,100,99913,,,1,72907
13.61400925,15,99913,14.428370167,0.814360917,0,72907
13.614039709,15,99928,14.428490167,0.814450458,0,72907
13.614101042,180,99943,,,1,72908
13.614133375,180,99943,,,1,72909
13.614569209,18,99943,14.428634167,0.814064958,0,72909
13.614582959,18,99961,14.428778167,0.814195208,0,72909
13.61542675,125,99979,,,1,72910
13.615429834,125,99979,,,1,72911
13.615593875,108,99979,,,1,72912
13.615602834,108,99979,,,1,72913
13.615635334,265,99977,,,1,72914
13.615659417,265,99977,,,1,72915
13.615994167,916,99833,,,1,72916
13.615998459,916,99833,,,1,72917
13.616815167,6,99781,14.428826167,0.812011,0,72917
13.616818584,6,99787,14.428874167,0.812055583,0,72917
13.616820875,61,99793,14.429362167,0.812541292,0,72917
13.616823667,61,99854,14.429850167,0.8130265,0,72917
13.617230334,329,99863,,,1,72918
13.617234042,329,99863,,,1,72919
13.617242125,21,99863,14.430018167,0.812776042,0,72919
13.617245959,21,99884,14.430186167,0.812940208,0,72919
13.617248334,85,99905,14.430866167,0.813617833,0,72919
13.617646,85,99990,,,1,72920
13.61769375,96,99853,14.431634167,0.813940417,0,72920
13.6176975,96,99949,,,1,72921
13.617726125,129,99949,,,1,72922
13.61773025,129,99943,,,1,72923
13.617732834,92,99943,,,1,72924
13.617735125,92,99943,,,1,72925
13.618159084,97,99943,,,1,72926
13.618208667,97,99943,,,1,72927
13.618944834,23,99943,14.431818167,0.812873333,0,72927
13.619060334,23,99948,14.432002167,0.812941833,0,72927
13.619224625,29,99885,14.432234167,0.813009542,0,72927
13.6192455,29,99914,14.432466167,0.813220667,0,72927
13.619746167,1,99875,14.432474167,0.812728,0,72927
13.619761334,1,99876,14.432509375,0.812748041,0,72927
13.620306042,98,99832,14.433302667,0.812996625,0,72927
13.6203155,60,99930,14.433782667,0.813467167,0,72927
13.620317709,98,99990,,,1,72928
13.620322667,60,99990,,,1,72929
13.620333125,42,99990,,,1,72930
13.620653167,42,99945,14.434118667,0.8134655,0,72930
13.621013,164,99945,,,1,72931
13.621016834,164,99945,,,1,72932
13.621019667,162,99945,,,1,72933
13.621022125,162,99945,,,1,72934
13.621355167,139,99935,,,1,72935
13.621432042,139,99893,,,1,72936
13.621457167,1,99893,14.434126667,0.8126695,0,72936
13.621460084,1,99894,14.434158125,0.812698041,0,72936
13.621461959,5,99895,14.434209709,0.81274775,0,72936
13.621463709,5,99900,14.434249709,0.812786,0,72936
